# Strata OUTPUT -- Response -- 25 (Outcrop) -- Shear Strain Time Series -- manual-example\G01000.AT2
# Example site for the manual figures
# Time (s),S-1
31.415,0.000225724
31.42,0.000215573
31.425,0.000204523
31.43,0.000192411
31.435,0.000179099
31.44,0.000165053
31.445,0.000150642
31.45,0.000135914
31.455,0.000121238
31.46,0.000107084
31.465,9.33936e-05
31.47,8.01027e-05
31.475,6.76856e-05
31.48,5.65e-05
31.485,4.65344e-05
31.49,3.79844e-05
31.495,3.099e-05
31.5,2.51178e-05
31.505,1.99346e-05
31.51,1.57955e-05
31.515,1.33095e-05
31.52,1.22471e-05
31.525,1.19367e-05
31.53,1.21708e-05
31.535,1.27503e-05
31.54,1.27036e-05
31.545,1.08852e-05
31.55,7.43065e-06
31.555,3.61427e-06
31.56,9.16254e-08
31.565,-3.54584e-06
31.57,-7.62536e-06
31.575,-1.19881e-05
31.58,-1.66859e-05
31.585,-2.25199e-05
31.59,-3.06985e-05
31.595,-4.16535e-05
31.6,-5.45481e-05
31.605,-6.82849e-05
31.61,-8.22377e-05
31.615,-9.58855e-05
31.62,-0.000108456
31.625,-0.000119205
31.63,-0.000127672
31.635,-0.000133703
31.64,-0.000137734
31.645,-0.000140629
31.65,-0.000142903
31.655,-0.000144675
31.66,-0.000146342
31.665,-0.000148618
31.67,-0.000151658
31.675,-0.000154658
31.68,-0.000156557
31.685,-0.000156742
31.69,-0.000155265
31.695,-0.000152688
31.7,-0.0001494
31.705,-0.000145318
31.71,-0.000140344
31.715,-0.000134678
31.72,-0.000128748
31.725,-0.000123027
31.73,-0.000117716
31.735,-0.000112658
31.74,-0.000107592
31.745,-0.00010236
31.75,-9.71313e-05
31.755,-9.24827e-05
31.76,-8.91805e-05
31.765,-8.79517e-05
31.77,-8.92466e-05
31.775,-9.30646e-05
31.78,-9.89928e-05
31.785,-0.000106352
31.79,-0.00011455
31.795,-0.000123292
31.8,-0.000132194
31.805,-0.000140469
31.81,-0.000147445
31.815,-0.000153146
31.82,-0.000158067
31.825,-0.00016272
31.83,-0.000167336
31.835,-0.00017178
31.84,-0.000175852
31.845,-0.00017952
31.85,-0.000182775
31.855,-0.000185461
31.86,-0.000187258
31.865,-0.000187688
31.87,-0.00018616
31.875,-0.000182435
31.88,-0.000176957
31.885,-0.000170127
31.89,-0.000161612
31.895,-0.000151124
31.9,-0.000139253
31.905,-0.000126685
31.91,-0.000113209
31.915,-9.81458e-05
31.92,-8.13415e-05
31.925,-6.33763e-05
31.93,-4.50214e-05
31.935,-2.6585e-05
31.94,-8.07316e-06
31.945,1.00319e-05
31.95,2.7111e-05
31.955,4.3124e-05
31.96,5.83626e-05
31.965,7.33174e-05
31.97,8.83859e-05
31.975,0.000103218
31.98,0.000117245
31.985,0.00013045
31.99,0.000142814
31.995,0.000153718
32,0.000162476
32.005,0.000168839
32.01,0.000172781
32.015,0.000174546
32.02,0.000174675
32.025,0.000173273
32.03,0.000170112
32.035,0.00016569
32.04,0.000161143
32.045,0.000157442
32.05,0.000155116
32.055,0.000153861
32.06,0.000152449
32.065,0.000149715
32.07,0.000145367
32.075,0.000139632
32.08,0.000132602
32.085,0.00012431
32.09,0.000115159
32.095,0.000105661
32.1,9.59888e-05
32.105,8.62242e-05
32.11,7.64035e-05
32.115,6.63143e-05
32.12,5.58618e-05
32.125,4.53117e-05
32.13,3.49429e-05
32.135,2.48952e-05
32.14,1.53923e-05
32.145,7.00296e-06
32.15,7.14542e-07
32.155,-2.96176e-06
32.16,-4.98513e-06
32.165,-6.58413e-06
32.17,-7.53762e-06
32.175,-7.21824e-06
32.18,-6.37595e-06
32.185,-6.43478e-06
32.19,-7.94398e-06
32.195,-1.04121e-05
32.2,-1.30839e-05
32.205,-1.55194e-05
32.21,-1.74564e-05
32.215,-1.87816e-05
32.22,-1.97929e-05
32.225,-2.08818e-05
32.23,-2.18539e-05
32.235,-2.21646e-05
32.24,-2.21712e-05
32.245,-2.29703e-05
32.25,-2.46667e-05
32.255,-2.64908e-05
32.26,-2.84986e-05
32.265,-3.14459e-05
32.27,-3.53466e-05
32.275,-3.95879e-05
32.28,-4.38452e-05
32.285,-4.79134e-05
32.29,-5.16508e-05
32.295,-5.52694e-05
32.3,-5.8788e-05
32.305,-6.19086e-05
32.31,-6.46223e-05
32.315,-6.70164e-05
32.32,-6.90588e-05
32.325,-7.10633e-05
32.33,-7.36549e-05
32.335,-7.71238e-05
32.34,-8.10683e-05
32.345,-8.4873e-05
32.35,-8.84286e-05
32.355,-9.20435e-05
32.36,-9.58293e-05
32.365,-9.9208e-05
32.37,-0.000100988
32.375,-0.00010056
32.38,-9.87241e-05
32.385,-9.64625e-05
32.39,-9.36297e-05
32.395,-8.95087e-05
32.4,-8.36569e-05
32.405,-7.59182e-05
32.41,-6.64528e-05
32.415,-5.58613e-05
32.42,-4.47217e-05
32.425,-3.30528e-05
32.43,-2.07814e-05
32.435,-8.29905e-06
32.44,4.13165e-06
32.445,1.66366e-05
32.45,2.90904e-05
32.455,4.1241e-05
32.46,5.29223e-05
32.465,6.359e-05
32.47,7.274e-05
32.475,8.05117e-05
32.48,8.70501e-05
32.485,9.1907e-05
32.49,9.47224e-05
32.495,9.60329e-05
32.5,9.65492e-05
32.505,9.62481e-05
32.51,9.5011e-05
32.515,9.33043e-05
32.52,9.19785e-05
32.525,9.16449e-05
32.53,9.19246e-05
32.535,9.19726e-05
32.54,9.17968e-05
32.545,9.18598e-05
32.55,9.18386e-05
32.555,9.1013e-05
32.56,8.91562e-05
32.565,8.64316e-05
32.57,8.31385e-05
32.575,7.9515e-05
32.58,7.55878e-05
32.585,7.14843e-05
32.59,6.78586e-05
32.595,6.58111e-05
32.6,6.60708e-05
32.605,6.81053e-05
32.61,7.05062e-05
32.615,7.25171e-05
32.62,7.45782e-05
32.625,7.74052e-05
32.63,8.12492e-05
32.635,8.59165e-05
32.64,9.11673e-05
32.645,9.70753e-05
32.65,0.000103839
32.655,0.000111011
32.66,0.000117276
32.665,0.000121494
32.67,0.000123596
32.675,0.000123881
32.68,0.000122014
32.685,0.000117813
32.69,0.000111964
32.695,0.000105081
32.7,9.74256e-05
32.705,8.95388e-05
32.71,8.20871e-05
32.715,7.51147e-05
32.72,6.80554e-05
32.725,6.06359e-05
32.73,5.33032e-05
32.735,4.66045e-05
32.74,4.04055e-05
32.745,3.41003e-05
32.75,2.75873e-05
32.755,2.13611e-05
32.76,1.55096e-05
32.765,9.46453e-06
32.77,3.07518e-06
32.775,-2.98954e-06
32.78,-8.2192e-06
32.785,-1.26155e-05
32.79,-1.60905e-05
32.795,-1.86185e-05
32.8,-2.0665e-05
32.805,-2.27438e-05
32.81,-2.50546e-05
32.815,-2.75387e-05
32.82,-2.99603e-05
32.825,-3.23401e-05
32.83,-3.49293e-05
32.835,-3.75097e-05
32.84,-3.94978e-05
32.845,-4.07428e-05
32.85,-4.17618e-05
32.855,-4.31557e-05
32.86,-4.5129e-05
32.865,-4.76947e-05
32.87,-5.07312e-05
32.875,-5.38059e-05
32.88,-5.63466e-05
32.885,-5.79021e-05
32.89,-5.80272e-05
32.895,-5.60625e-05
32.9,-5.15374e-05
32.905,-4.48873e-05
32.91,-3.74219e-05
32.915,-3.01107e-05
32.92,-2.27444e-05
32.925,-1.52924e-05
32.93,-8.9203e-06
32.935,-4.18696e-06
32.94,4.8616e-08
32.945,4.78044e-06
32.95,9.75201e-06
32.955,1.48259e-05
32.96,2.07127e-05
32.965,2.80525e-05
32.97,3.69064e-05
32.975,4.68794e-05
32.98,5.74067e-05
32.985,6.82156e-05
32.99,7.93383e-05
32.995,9.07271e-05
33,0.000102149
33.005,0.00011323
33.01,0.00012337
33.015,0.000132093
33.02,0.000139599
33.025,0.000146416
33.03,0.000152588
33.035,0.000157447
33.04,0.000160171
33.045,0.000160785
33.05,0.000160004
33.055,0.000157923
33.06,0.000154153
33.065,0.000149072
33.07,0.000143441
33.075,0.00013711
33.08,0.000129345
33.085,0.000120025
33.09,0.00010971
33.095,9.90115e-05
33.1,8.82456e-05
33.105,7.75317e-05
33.11,6.71643e-05
33.115,5.74535e-05
33.12,4.81317e-05
33.125,3.8786e-05
33.13,2.96728e-05
33.135,2.10515e-05
33.14,1.23356e-05
33.145,3.01386e-06
33.15,-6.56453e-06
33.155,-1.61483e-05
33.16,-2.60698e-05
33.165,-3.65497e-05
33.17,-4.76371e-05
33.175,-5.93779e-05
33.18,-7.14941e-05
33.185,-8.35657e-05
33.19,-9.53808e-05
33.195,-0.000106648
33.2,-0.000116555
33.205,-0.000123984
33.21,-0.000128451
33.215,-0.000130773
33.22,-0.000132634
33.225,-0.000135275
33.23,-0.000138477
33.235,-0.000141526
33.24,-0.000145071
33.245,-0.000150392
33.25,-0.000157319
33.255,-0.000164862
33.26,-0.000173099
33.265,-0.000182713
33.27,-0.000193218
33.275,-0.000203219
33.28,-0.000211996
33.285,-0.000219056
33.29,-0.000223371
33.295,-0.00022487
33.3,-0.00022458
33.305,-0.000222589
33.31,-0.000218078
33.315,-0.000210982
33.32,-0.00020218
33.325,-0.000192496
33.33,-0.000182172
33.335,-0.000171276
33.34,-0.000160258
33.345,-0.000149567
33.35,-0.00013884
33.355,-0.000127403
33.36,-0.00011524
33.365,-0.000102442
33.37,-8.87157e-05
33.375,-7.43749e-05
33.38,-6.02398e-05
33.385,-4.6088e-05
33.39,-3.14578e-05
33.395,-1.75073e-05
33.4,-5.31543e-06
33.405,6.11846e-06
33.41,1.79664e-05
33.415,2.97212e-05
33.42,4.04118e-05
33.425,4.98737e-05
33.43,5.82617e-05
33.435,6.5396e-05
33.44,7.08255e-05
33.445,7.41274e-05
33.45,7.53752e-05
33.455,7.52166e-05
33.46,7.40534e-05
33.465,7.15238e-05
33.47,6.70998e-05
33.475,6.09405e-05
33.48,5.37095e-05
33.485,4.53168e-05
33.49,3.46689e-05
33.495,2.15836e-05
33.5,7.93635e-06
33.505,-4.39187e-06
33.51,-1.53137e-05
33.515,-2.52774e-05
33.52,-3.38723e-05
33.525,-4.0394e-05
33.53,-4.4667e-05
33.535,-4.69904e-05
33.54,-4.78776e-05
33.545,-4.77782e-05
33.55,-4.67415e-05
33.555,-4.46938e-05
33.56,-4.21947e-05
33.565,-4.01892e-05
33.57,-3.88254e-05
33.575,-3.74983e-05
33.58,-3.59579e-05
33.585,-3.4375e-05
33.59,-3.25313e-05
33.595,-2.9498e-05
33.6,-2.41354e-05
33.605,-1.59027e-05
33.61,-5.07306e-06
33.615,7.70925e-06
33.62,2.18461e-05
33.625,3.67054e-05
33.63,5.13699e-05
33.635,6.48582e-05
33.64,7.6462e-05
33.645,8.58406e-05
33.65,9.28322e-05
33.655,9.71425e-05
33.66,9.8851e-05
33.665,9.90554e-05
33.67,9.91312e-05
33.675,9.96281e-05
33.68,0.000100324
33.685,0.000100906
33.69,0.00010147
33.695,0.000102522
33.7,0.000104268
33.705,0.000106305
33.71,0.000108293
33.715,0.00011009
33.72,0.000111071
33.725,0.00011029
33.73,0.000107697
33.735,0.000104227
33.74,0.000100342
33.745,9.55618e-05
33.75,8.95588e-05
33.755,8.27116e-05
33.76,7.55794e-05
33.765,6.85204e-05
33.77,6.1811e-05
33.775,5.57891e-05
33.78,5.0759e-05
33.785,4.68743e-05
33.79,4.43456e-05
33.795,4.36707e-05
33.8,4.50744e-05
33.805,4.75556e-05
33.81,4.95932e-05
33.815,5.1138e-05
33.82,5.31805e-05
33.825,5.53953e-05
33.83,5.63919e-05
33.835,5.59496e-05
33.84,5.49715e-05
33.845,5.38309e-05
33.85,5.25311e-05
33.855,5.14641e-05
33.86,5.10476e-05
33.865,5.15374e-05
33.87,5.28654e-05
33.875,5.43453e-05
33.88,5.52928e-05
33.885,5.59372e-05
33.89,5.70541e-05
33.895,5.86541e-05
33.9,5.99925e-05
33.905,6.08048e-05
33.91,6.14954e-05
33.915,6.2323e-05
33.92,6.3132e-05
33.925,6.3611e-05
33.93,6.3305e-05
33.935,6.18574e-05
33.94,5.9412e-05
33.945,5.60664e-05
33.95,5.14186e-05
33.955,4.53422e-05
33.96,3.84878e-05
33.965,3.15621e-05
33.97,2.47916e-05
33.975,1.83102e-05
33.98,1.21972e-05
33.985,6.20536e-06
33.99,1.42096e-07
33.995,-5.86516e-06
34,-1.16862e-05
34.005,-1.73594e-05
34.01,-2.2916e-05
34.015,-2.82918e-05
34.02,-3.35107e-05
34.025,-3.88087e-05
34.03,-4.41391e-05
34.035,-4.87014e-05
34.04,-5.16974e-05
34.045,-5.32608e-05
34.05,-5.39519e-05
34.055,-5.36884e-05
34.06,-5.17919e-05
34.065,-4.78139e-05
34.07,-4.18339e-05
34.075,-3.45358e-05
34.08,-2.69718e-05
34.085,-1.93796e-05
34.09,-1.08244e-05
34.095,-4.58157e-07
34.1,1.15893e-05
34.105,2.44863e-05
34.11,3.75665e-05
34.115,5.0879e-05
34.12,6.48008e-05
34.125,7.95101e-05
34.13,9.48093e-05
34.135,0.00011018
34.14,0.00012517
34.145,0.000139544
34.15,0.000153133
34.155,0.000165716
34.16,0.000176917
34.165,0.000186466
34.17,0.000194481
34.175,0.000201347
34.18,0.000207264
34.185,0.000211951
34.19,0.000215294
34.195,0.000217905
34.2,0.000220201
34.205,0.000221718
34.21,0.0002221
34.215,0.000221782
34.22,0.000221333
34.225,0.000220878
34.23,0.000220441
34.235,0.000220404
34.24,0.000221208
34.245,0.000222739
34.25,0.000224736
34.255,0.000227368
34.26,0.000230529
34.265,0.000233321
34.27,0.000234871
34.275,0.00023496
34.28,0.000233803
34.285,0.000231694
34.29,0.000228885
34.295,0.000225218
34.3,0.000220156
34.305,0.000214048
34.31,0.000208524
34.315,0.000204595
34.32,0.000201616
34.325,0.000198917
34.33,0.00019676
34.335,0.000195091
34.34,0.000193148
34.345,0.000190579
34.35,0.000187602
34.355,0.000184257
34.36,0.000180301
34.365,0.000175615
34.37,0.000170263
34.375,0.000164338
34.38,0.000157951
34.385,0.000150917
34.39,0.000142671
34.395,0.000133149
34.4,0.000123107
34.405,0.000113173
34.41,0.000103434
34.415,9.40102e-05
34.42,8.53169e-05
34.425,7.78352e-05
34.43,7.20753e-05
34.435,6.83467e-05
34.44,6.62984e-05
34.445,6.52588e-05
34.45,6.49428e-05
34.455,6.53031e-05
34.46,6.60653e-05
34.465,6.67394e-05
34.47,6.67884e-05
34.475,6.60802e-05
34.48,6.53092e-05
34.485,6.49939e-05
34.49,6.45519e-05
34.495,6.36373e-05
34.5,6.30392e-05
34.505,6.30681e-05
34.51,6.2883e-05
34.515,6.2204e-05
34.52,6.15473e-05
34.525,6.06977e-05
34.53,5.91164e-05
34.535,5.70173e-05
34.54,5.46228e-05
34.545,5.18127e-05
34.55,4.88668e-05
34.555,4.63543e-05
34.56,4.45501e-05
34.565,4.32421e-05
34.57,4.2058e-05
34.575,4.10066e-05
34.58,4.00385e-05
34.585,3.83666e-05
34.59,3.51211e-05
34.595,3.03552e-05
34.6,2.52723e-05
34.605,2.13669e-05
34.61,1.88105e-05
34.615,1.66621e-05
34.62,1.47923e-05
34.625,1.38067e-05
34.63,1.38289e-05
34.635,1.48526e-05
34.64,1.69347e-05
34.645,1.94662e-05
34.65,2.17579e-05
34.655,2.39571e-05
34.66,2.63e-05
34.665,2.86458e-05
34.67,3.10026e-05
34.675,3.34155e-05
34.68,3.59825e-05
34.685,3.92099e-05
34.69,4.34117e-05
34.695,4.83549e-05
34.7,5.3661e-05
34.705,5.87044e-05
34.71,6.30451e-05
34.715,6.69773e-05
34.72,7.02381e-05
34.725,7.14413e-05
34.73,7.00087e-05
34.735,6.71019e-05
34.74,6.407e-05
34.745,6.11887e-05
34.75,5.83004e-05
34.755,5.54125e-05
34.76,5.21348e-05
34.765,4.79849e-05
34.77,4.31683e-05
34.775,3.80502e-05
34.78,3.29921e-05
34.785,2.8661e-05
34.79,2.53643e-05
34.795,2.29632e-05
34.8,2.15541e-05
34.805,2.11238e-05
34.81,2.1024e-05
34.815,2.04681e-05
34.82,1.91634e-05
34.825,1.73832e-05
34.83,1.53953e-05
34.835,1.28996e-05
34.84,9.73311e-06
34.845,6.64785e-06
34.85,4.36656e-06
34.855,2.7686e-06
34.86,1.75577e-06
34.865,1.60133e-06
34.87,2.08919e-06
34.875,2.54188e-06
34.88,2.46164e-06
34.885,1.38198e-06
34.89,-1.32443e-06
34.895,-6.17125e-06
34.9,-1.31752e-05
34.905,-2.17633e-05
34.91,-3.12405e-05
34.915,-4.12323e-05
34.92,-5.14956e-05
34.925,-6.14291e-05
34.93,-7.04127e-05
34.935,-7.86745e-05
34.94,-8.69903e-05
34.945,-9.56256e-05
34.95,-0.00010423
34.955,-0.000112957
34.96,-0.0001229
34.965,-0.000134554
34.97,-0.000146835
34.975,-0.000158472
34.98,-0.000169146
34.985,-0.000178982
34.99,-0.000188041
34.995,-0.000196196
35,-0.000203104
35.005,-0.000208663
35.01,-0.000213094
35.015,-0.000216238
35.02,-0.000217823
35.025,-0.000218253
35.03,-0.0002179
35.035,-0.00021622
35.04,-0.000212491
35.045,-0.000206873
35.05,-0.000200176
35.055,-0.000192743
35.06,-0.000184473
35.065,-0.000175949
35.07,-0.000168348
35.075,-0.000162257
35.08,-0.000157176
35.085,-0.000152141
35.09,-0.000146492
35.095,-0.000139865
35.1,-0.000132021
35.105,-0.00012322
35.11,-0.00011434
35.115,-0.000106088
35.12,-9.86043e-05
35.125,-9.21816e-05
35.13,-8.73663e-05
35.135,-8.42077e-05
35.14,-8.20364e-05
35.145,-7.97617e-05
35.15,-7.6358e-05
35.155,-7.14642e-05
35.16,-6.54968e-05
35.165,-5.91117e-05
35.17,-5.28301e-05
35.175,-4.69293e-05
35.18,-4.1501e-05
35.185,-3.68634e-05
35.19,-3.34291e-05
35.195,-3.11462e-05
35.2,-2.93912e-05
35.205,-2.72024e-05
35.21,-2.38262e-05
35.215,-1.91731e-05
35.22,-1.35833e-05
35.225,-7.58188e-06
35.23,-2.00594e-06
35.235,2.42164e-06
35.24,5.87258e-06
35.245,9.10847e-06
35.25,1.2386e-05
35.255,1.5253e-05
35.26,1.74683e-05
35.265,1.95376e-05
35.27,2.20251e-05
35.275,2.49687e-05
35.28,2.80784e-05
35.285,3.08629e-05
35.29,3.29326e-05
35.295,3.44847e-05
35.3,3.59889e-05
35.305,3.73788e-05
35.31,3.81002e-05
35.315,3.79064e-05
35.32,3.68598e-05
35.325,3.48109e-05
35.33,3.18115e-05
35.335,2.83492e-05
35.34,2.44484e-05
35.345,1.95539e-05
35.35,1.34836e-05
35.355,6.40105e-06
35.36,-1.7075e-06
35.365,-1.07587e-05
35.37,-2.0654e-05
35.375,-3.1565e-05
35.38,-4.32925e-05
35.385,-5.4974e-05
35.39,-6.5817e-05
35.395,-7.56105e-05
35.4,-8.46303e-05
35.405,-9.32009e-05
35.41,-0.000101129
35.415,-0.00010796
35.42,-0.000114023
35.425,-0.000120555
35.43,-0.000128459
35.435,-0.000137417
35.44,-0.000146595
35.445,-0.00015576
35.45,-0.000165117
35.455,-0.000174498
35.46,-0.000183258
35.465,-0.000190622
35.47,-0.000195982
35.475,-0.000199058
35.48,-0.000199718
35.485,-0.000198081
35.49,-0.000194927
35.495,-0.000191077
35.5,-0.000186579
35.505,-0.000181163
35.51,-0.00017491
35.515,-0.000168101
35.52,-0.000160868
35.525,-0.00015328
35.53,-0.000145541
35.535,-0.000137946
35.54,-0.000130845
35.545,-0.000124822
35.55,-0.000120604
35.555,-0.000118271
35.56,-0.000116825
35.565,-0.000115095
35.57,-0.000112609
35.575,-0.000109488
35.58,-0.000105913
35.585,-0.000101681
35.59,-9.6441e-05
35.595,-9.01222e-05
35.6,-8.27827e-05
35.605,-7.46067e-05
35.61,-6.6351e-05
35.615,-5.92257e-05
35.62,-5.39746e-05
35.625,-5.03128e-05
35.63,-4.74074e-05
35.635,-4.47142e-05
35.64,-4.21934e-05
35.645,-3.97652e-05
35.65,-3.69536e-05
35.655,-3.3478e-05
35.66,-2.97299e-05
35.665,-2.61834e-05
35.67,-2.28995e-05
35.675,-1.95096e-05
35.68,-1.51978e-05
35.685,-9.3236e-06
35.69,-2.16646e-06
35.695,5.71944e-06
35.7,1.46172e-05
35.705,2.52051e-05
35.71,3.74084e-05
35.715,5.036e-05
35.72,6.29546e-05
35.725,7.436e-05
35.73,8.44888e-05
35.735,9.35183e-05
35.74,0.000101211
35.745,0.000107652
35.75,0.000113893
35.755,0.000120989
35.76,0.000129118
35.765,0.000138087
35.77,0.000147929
35.775,0.000158639
35.78,0.000169748
35.785,0.000180562
35.79,0.00019066
35.795,0.000199704
35.8,0.000207186
35.805,0.000212719
35.81,0.000216128
35.815,0.000217522
35.82,0.000217473
35.825,0.000216541
35.83,0.000215043
35.835,0.000213236
35.84,0.000210622
35.845,0.000206034
35.85,0.000199647
35.855,0.00019334
35.86,0.00018793
35.865,0.000182111
35.87,0.000175123
35.875,0.000168084
35.88,0.000161685
35.885,0.000154747
35.89,0.000146045
35.895,0.000135921
35.9,0.000125245
35.905,0.000113935
35.91,0.000101188
35.915,8.66541e-05
35.92,7.1026e-05
35.925,5.53488e-05
35.93,4.01862e-05
35.935,2.60791e-05
35.94,1.40691e-05
35.945,4.65789e-06
35.95,-2.83103e-06
35.955,-8.81056e-06
35.96,-1.27265e-05
35.965,-1.44622e-05
35.97,-1.4982e-05
35.975,-1.50609e-05
35.98,-1.44114e-05
35.985,-1.27022e-05
35.99,-1.04383e-05
35.995,-8.24747e-06
36,-6.27847e-06
36.005,-4.51116e-06
36.01,-2.71055e-06
36.015,-3.85753e-07
36.02,2.35308e-06
36.025,4.91005e-06
36.03,7.25661e-06
36.035,9.60934e-06
36.04,1.19158e-05
36.045,1.41165e-05
36.05,1.60422e-05
36.055,1.75649e-05
36.06,1.87644e-05
36.065,1.932e-05
36.07,1.86607e-05
36.075,1.68772e-05
36.08,1.41896e-05
36.085,9.91921e-06
36.09,3.62143e-06
36.095,-3.50961e-06
36.1,-9.73355e-06
36.105,-1.44146e-05
36.11,-1.81468e-05
36.115,-2.18577e-05
36.12,-2.58747e-05
36.125,-2.99925e-05
36.13,-3.42224e-05
36.135,-3.87016e-05
36.14,-4.33251e-05
36.145,-4.80835e-05
36.15,-5.30109e-05
36.155,-5.78311e-05
36.16,-6.22714e-05
36.165,-6.63333e-05
36.17,-7.01715e-05
36.175,-7.3978e-05
36.18,-7.76832e-05
36.185,-8.10116e-05
36.19,-8.40325e-05
36.195,-8.69017e-05
36.2,-8.94051e-05
36.205,-9.13793e-05
36.21,-9.26838e-05
36.215,-9.29984e-05
36.22,-9.26538e-05
36.225,-9.2516e-05
36.23,-9.26664e-05
36.235,-9.25734e-05
36.24,-9.20598e-05
36.245,-9.12448e-05
36.25,-9.02824e-05
36.255,-8.9438e-05
36.26,-8.88307e-05
36.265,-8.80902e-05
36.27,-8.68741e-05
36.275,-8.55274e-05
36.28,-8.46123e-05
36.285,-8.40669e-05
36.29,-8.33259e-05
36.295,-8.20506e-05
36.3,-8.0198e-05
36.305,-7.77886e-05
36.31,-7.50324e-05
36.315,-7.21944e-05
36.32,-6.94134e-05
36.325,-6.67221e-05
36.33,-6.39646e-05
36.335,-6.11007e-05
36.34,-5.83303e-05
36.345,-5.54748e-05
36.35,-5.19805e-05
36.355,-4.77552e-05
36.36,-4.33522e-05
36.365,-3.89021e-05
36.37,-3.36087e-05
36.375,-2.72105e-05
36.38,-2.07089e-05
36.385,-1.49254e-05
36.39,-9.70986e-06
36.395,-4.75273e-06
36.4,-1.3215e-07
36.405,3.97575e-06
36.41,7.54098e-06
36.415,1.04435e-05
36.42,1.23843e-05
36.425,1.34551e-05
36.43,1.43817e-05
36.435,1.58848e-05
36.44,1.82947e-05
36.445,2.16972e-05
36.45,2.60771e-05
36.455,3.13442e-05
36.46,3.7366e-05
36.465,4.39903e-05
36.47,5.07118e-05
36.475,5.67342e-05
36.48,6.1872e-05
36.485,6.66355e-05
36.49,7.10835e-05
36.495,7.46156e-05
36.5,7.70696e-05
36.505,7.86795e-05
36.51,7.90954e-05
36.515,7.77757e-05
36.52,7.50477e-05
36.525,7.19628e-05
36.53,6.92309e-05
36.535,6.66369e-05
36.54,6.3701e-05
36.545,6.05026e-05
36.55,5.74527e-05
36.555,5.47369e-05
36.56,5.23536e-05
36.565,5.04527e-05
36.57,4.93472e-05
36.575,4.89749e-05
36.58,4.86121e-05
36.585,4.76266e-05
36.59,4.61268e-05
36.595,4.45973e-05
36.6,4.35069e-05
36.605,4.3105e-05
36.61,4.31365e-05
36.615,4.32104e-05
36.62,4.34221e-05
36.625,4.40947e-05
36.63,4.52673e-05
36.635,4.67995e-05
36.64,4.86392e-05
36.645,5.08314e-05
36.65,5.34414e-05
36.655,5.64541e-05
36.66,5.96594e-05
36.665,6.2598e-05
36.67,6.45231e-05
36.675,6.46999e-05
36.68,6.30846e-05
36.685,6.01029e-05
36.69,5.5716e-05
36.695,4.99079e-05
36.7,4.38455e-05
36.705,3.90354e-05
36.71,3.54574e-05
36.715,3.17366e-05
36.72,2.69433e-05
36.725,2.11338e-05
36.73,1.44811e-05
36.735,6.7436e-06
36.74,-2.43102e-06
36.745,-1.28556e-05
36.75,-2.38794e-05
36.755,-3.51172e-05
36.76,-4.64355e-05
36.765,-5.74755e-05
36.77,-6.78657e-05
36.775,-7.7455e-05
36.78,-8.60001e-05
36.785,-9.3408e-05
36.79,-0.000100074
36.795,-0.00010628
36.8,-0.000111801
36.805,-0.000116378
36.81,-0.000120073
36.815,-0.000123116
36.82,-0.000125464
36.825,-0.00012654
36.83,-0.000125939
36.835,-0.000124099
36.84,-0.000121494
36.845,-0.000117924
36.85,-0.000113199
36.855,-0.000107531
36.86,-0.000101181
36.865,-9.43773e-05
36.87,-8.72531e-05
36.875,-7.9743e-05
36.88,-7.18154e-05
36.885,-6.36309e-05
36.89,-5.5401e-05
36.895,-4.73425e-05
36.9,-3.98652e-05
36.905,-3.35181e-05
36.91,-2.83991e-05
36.915,-2.39616e-05
36.92,-1.97768e-05
36.925,-1.59007e-05
36.93,-1.21603e-05
36.935,-7.68986e-06
36.94,-1.69968e-06
36.945,5.50926e-06
36.95,1.29411e-05
36.955,2.00375e-05
36.96,2.6695e-05
36.965,3.26903e-05
36.97,3.77603e-05
36.975,4.19472e-05
36.98,4.55671e-05
36.985,4.88219e-05
36.99,5.16253e-05
36.995,5.39589e-05
37,5.62404e-05
37.005,5.92306e-05
37.01,6.33349e-05
37.015,6.78748e-05
37.02,7.17162e-05
37.025,7.45527e-05
37.03,7.68572e-05
37.035,7.8966e-05
37.04,8.06744e-05
37.045,8.16983e-05
37.05,8.23448e-05
37.055,8.3244e-05
37.06,8.46661e-05
37.065,8.63847e-05
37.07,8.77921e-05
37.075,8.81602e-05
37.08,8.68957e-05
37.085,8.37403e-05
37.09,7.93152e-05
37.095,7.49048e-05
37.1,7.10381e-05
37.105,6.7289e-05
37.11,6.36935e-05
37.115,6.09678e-05
37.12,5.92611e-05
37.125,5.77274e-05
37.13,5.5368e-05
37.135,5.18302e-05
37.14,4.7062e-05
37.145,4.04934e-05
37.15,3.14889e-05
37.155,2.04211e-05
37.16,8.43548e-06
37.165,-3.48591e-06
37.17,-1.46321e-05
37.175,-2.43073e-05
37.18,-3.19103e-05
37.185,-3.71752e-05
37.19,-4.03925e-05
37.195,-4.21718e-05
37.2,-4.29162e-05
37.205,-4.29292e-05
37.21,-4.27558e-05
37.215,-4.30453e-05
37.22,-4.43213e-05
37.225,-4.67396e-05
37.23,-5.00266e-05
37.235,-5.38806e-05
37.24,-5.79512e-05
37.245,-6.16716e-05
37.25,-6.49236e-05
37.255,-6.82407e-05
37.26,-7.1856e-05
37.265,-7.52953e-05
37.27,-7.79516e-05
37.275,-7.96076e-05
37.28,-8.04042e-05
